time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground",Heel,"Trim Fore / Aft","Time to Gun","GPS Satellites","GPS HAcc"
"2022-08-11 09:29:45.599","2022-08-11 20:48:09.523",43.281277,5.311697,133.17,0.0425881,133.17,3.07,-36.39,,10,3.414
"2022-08-11 09:29:46.599","2022-08-11 20:48:09.523",43.281277,5.311710,133.24,0.06670927,133.24,2.99,-36.4,,8,3.861
"2022-08-11 09:29:47.299","2022-08-11 20:48:09.524",43.281277,5.311693,133.46,0.1802311,133.3,3.03,-36.43,,11,3.369
"2022-08-11 09:29:48.599","2022-08-11 20:48:09.524",43.281264,5.311680,133.42,0.03374533,133.42,3.04,-36.43,,11,3.156
"2022-08-11 09:29:49.599","2022-08-11 20:48:09.525",43.281258,5.311674,133.11,0.0349476,133.11,3.04,-36.42,,10,2.953
"2022-08-11 09:29:50.599","2022-08-11 20:48:09.525",43.281253,5.311667,133.29,0.0252276,133.29,3.02,-36.41,,9,2.812
"2022-08-11 09:29:51.399","2022-08-11 20:48:09.525",43.281249,5.311658,133.44,0.02527133,133.41,3.03,-36.38,,10,2.744
"2022-08-11 09:29:52.599","2022-08-11 20:48:09.526",43.281242,5.311652,133.38,0.03153799,133.38,3.03,-36.39,,10,2.621
"2022-08-11 09:29:53.599","2022-08-11 20:48:09.526",43.281238,5.311640,133.14,0.03519907,133.14,3.01,-36.42,,10,2.566
"2022-08-11 09:29:54.599","2022-08-11 20:48:09.526",43.281229,5.311632,132.91,0.04357954,132.91,3.02,-36.42,,7,2.902
"2022-08-11 09:29:55.499","2022-08-11 20:48:09.527",43.281225,5.311621,132.62,0.06251131,132.63,3.07,-36.42,,10,3.725
"2022-08-11 09:29:56.599","2022-08-11 20:48:09.527",43.281212,5.311611,132.95,0.09212715,132.95,3.05,-36.42,,9,2.578
"2022-08-11 09:29:57.599","2022-08-11 20:48:09.528",43.281200,5.311605,133,0.06704774,133,3.05,-36.42,,9,2.818
"2022-08-11 09:29:58.599","2022-08-11 20:48:09.528",43.281194,5.311593,133.22,0.05497915,133.22,3.04,-36.41,,9,2.436
"2022-08-11 09:29:59.599","2022-08-11 20:48:09.528",43.281185,5.311577,133.2,0.06184589,133.2,3.09,-36.44,,11,2.312
"2022-08-11 09:30:00.599","2022-08-11 20:48:09.529",43.281185,5.311564,133.21,0.0590331,133.21,3.01,-36.41,,13,2.268
"2022-08-11 09:30:01.599","2022-08-11 20:48:09.529",43.281188,5.311550,133.35,0.05000639,133.35,2.98,-36.42,,13,2.225
"2022-08-11 09:30:02.599","2022-08-11 20:48:09.529",43.281188,5.311532,133.32,0.04632791,133.32,3.02,-36.41,,11,2.166
"2022-08-11 09:30:03.599","2022-08-11 20:48:09.53",43.281186,5.311512,133.26,0.035967,133.26,3.02,-36.41,,11,2.107
"2022-08-11 09:30:04.599","2022-08-11 20:48:09.53",43.281183,5.311495,133.08,0.03794418,133.08,3.02,-36.44,,11,2.049
"2022-08-11 09:30:05.599","2022-08-11 20:48:09.531",43.281179,5.311480,132.76,0.03164493,132.76,3.04,-36.41,,12,2.002
"2022-08-11 09:30:06.599","2022-08-11 20:48:09.531",43.281178,5.311467,133,0.03588244,133,3.04,-36.42,,12,1.965
"2022-08-11 09:30:07.599","2022-08-11 20:48:09.531",43.281176,5.311454,132.81,0.04062441,132.81,3.04,-36.44,,12,1.92
"2022-08-11 09:30:08.599","2022-08-11 20:48:09.536",43.281175,5.311442,132.95,0.03386263,132.95,3.03,-36.42,,13,1.871
"2022-08-11 09:30:09.599","2022-08-11 20:48:09.537",43.281172,5.311427,132.72,0.04092805,132.72,3.03,-36.43,,14,1.815
"2022-08-11 09:30:10.599","2022-08-11 20:48:09.537",43.281168,5.311412,132.72,0.02532985,132.72,3.02,-36.45,,15,1.757
"2022-08-11 09:30:11.599","2022-08-11 20:48:09.537",43.281165,5.311400,132.76,0.02599029,132.76,3.07,-36.43,,15,1.703
"2022-08-11 09:30:12.599","2022-08-11 20:48:09.538",43.281163,5.311390,132.88,0.02711154,132.88,3.03,-36.43,,15,1.658
"2022-08-11 09:30:13.599","2022-08-11 20:48:09.538",43.281162,5.311381,133.13,0.02678793,133.13,3.04,-36.44,,15,1.616
"2022-08-11 09:30:14.599","2022-08-11 20:48:09.538",43.281160,5.311373,133.25,0.02617716,133.25,3.03,-36.43,,15,1.579
"2022-08-11 09:30:15.599","2022-08-11 20:48:09.539",43.281160,5.311368,133.14,0.03512241,133.14,3.04,-36.42,,15,1.552
"2022-08-11 09:30:16.599","2022-08-11 20:48:09.539",43.281159,5.311363,132.97,0.0388185,132.97,3.05,-36.43,,15,1.525
"2022-08-11 09:30:17.599","2022-08-11 20:48:09.539",43.281158,5.311358,132.98,0.03319362,132.98,3.02,-36.46,,15,1.498
"2022-08-11 09:30:18.599","2022-08-11 20:48:09.54",43.281157,5.311353,132.73,0.03391814,132.73,3.04,-36.48,,15,1.476
"2022-08-11 09:30:19.599","2022-08-11 20:48:09.54",43.281157,5.311348,132.82,0.03016992,132.82,3.04,-36.45,,15,1.451
"2022-08-11 09:30:20.599","2022-08-11 20:48:09.54",43.281156,5.311343,132.94,0.03094524,132.94,3.02,-36.43,,15,1.429
"2022-08-11 09:30:21.599","2022-08-11 20:48:09.541",43.281156,5.311338,132.84,0.03131783,132.84,3.07,-36.44,,14,1.406
